image_path,text,true_label,true_top2_labels,true_top3_labels,pred_label,correct,relaxed_top2_correct,relaxed_top3_correct
mmimdb/images/257955.jpg,"Julia is the ultimate evil stepmother, beautiful and devious. She dupes her noble born step daughter Nora into a journey that ends with her being kidnapped and sold to Julia's beautiful cousin Anthea. Nora finds her privileged life of nobility over as she wakes up to the nightmare of slave tears of Rome.",8,"[8, 8]","[8, 8, 8]",5,0,0,0
mmimdb/images/104894.jpg,"Four friends arrange a kinky sex party at the top of a luxury hotel, where a dominatrix and her gimp await for the guests. Once they start using drugs to spice things up, the party takes a bloody turn.",6,"[6, 6]","[6, 6, 6]",8,0,0,0
mmimdb/images/845638.jpg,Toho Company 3rd version (2015 - ),7,"[7, 7]","[7, 7, 7]",4,0,0,0
mmimdb/images/1483874.jpg,"Jonathan has to fight to save the life of his son, David Ozora, who was assaulted by the son of a High-Ranking Government Official, until he fell into a Coma. David Ozora’s condition then becomes Viral, and together with all the people of Indonesia of various Religions and beliefs, they hold a Prayer together hoping for a miracle for the recovery of the Child. Along with his two friends, Mellissa and Rustam, Jonathan continues to fight for justice, where Dennis, the assailant, continues to receive help and leniency from a system whose integrity is questioned in enforcing the Law, due to the role and position of his father who claims to be the Ruler of South Jakarta.",3,"[3, 3]","[3, 3, 3]",0,0,0,0
mmimdb/images/226.jpg,A young transgender man explores his gender identity and searches for love in rural Nebraska.,3,"[3, 3]","[3, 3, 3]",8,0,0,0
mmimdb/images/1175174.jpg,"A new servant embarks on an unlikely relationship with the youngest daughter of a prominent English family. Simultaneously, rivalries are spilling over in the Davenport family, led by the Lord and Lady as they also weather the epic failure of the wedding of their eldest daughter to her caddish cousin.",2,"[2, 2]","[2, 2, 2]",8,0,0,0
mmimdb/images/429986.jpg,"Farzana, a lonely young widow known as ""Baaji,"" finds her quiet life disrupted when her cousin Nasir visits. A tragic misunderstanding leads her to believe Nasir intends to marry her, unaware that his heart actually belongs to another.",7,"[7, 7]","[7, 7, 7]",8,0,0,0
mmimdb/images/168739.jpg,"Comprised by two love stories: The first story features Donnie Yen as a traffic cop, “Mr. Cool” who never smiles due to a rare disease. He meets and falls in love with Michelle Chen, a patient with amnesia, and spends most of her time looking for her missing fiancé. The second story features Zhendong Ke as a Criminal Intelligence Bureau cop who falls in love with Angela Baby after a 7-day ""game of romantic"" with her. But when his bureau starts monitoring her, he begins to have doubt on her. Is she a criminal?",8,"[8, 8]","[8, 8, 8]",2,0,0,0
mmimdb/images/342375.jpg,"Kagawa gropes Marie on the train but she stops him. In order to get revenge on her, Kagawa followed her and tracked her down to her apartment. A few days later, he meets Yurika. With her help, Kagawa began his revenge on Marie. Marie is a mysterious woman who has relationships with multiple men, including company president Harada, elite businessman Ohmae, and part-time worker Osamu.",3,"[3, 3]","[3, 3, 3]",8,0,0,0
mmimdb/images/938876.jpg,"A young man who aspires to become a big-shot businessman, finds himself in a twist of fate. Despite trying his hand at various jobs, success eludes him, and he unexpectedly ends up in Osaka's Shinimamiya district. With empty pockets, he stumbles upon an invitation to the 'Gokuraku Toruko' establishment, becoming a patron. Led by the enchanting Ibohachi, he becomes entangled with the charismatic hostesses, including the captivating Tama. This leads him to infiltrate Tama's apartment complex, Sakura-so. Within its walls reside a colorful cast of characters, from hostesses Chie, Akemi, Yukari, and Kayoko to the quirky parasites like Masao, Tetsuo, Arima, and more. Seeking a fresh start, He embarks on a journey as a 'parasite,' but things take unexpected turns...",2,"[2, 2]","[2, 2, 2]",3,0,0,0
mmimdb/images/83533.jpg,"In the wake of the devastating war against the RDA and the loss of their eldest son, Jake Sully and Neytiri face a new threat on Pandora: the Ash People, a violent and power-hungry Na'vi tribe led by the ruthless Varang. Jake's family must fight for their survival and the future of Pandora in a conflict that pushes them to their emotional and physical limits.",9,"[9, 9]","[9, 9, 9]",0,0,0,0
mmimdb/images/1310879.jpg,"As a volcano threatens northern Tenerife, the spark between a headstrong scientist and a disciplined pilot tests their ability to resolve the crisis.",8,"[8, 8]","[8, 8, 8]",9,0,0,0
mmimdb/images/665754.jpg,"Indy and Olivia are crazy about making slime, but they run into trouble when a big toy factory boss starts an anti-slime campaign to increase his own toy sales.",5,"[5, 5]","[5, 5, 5]",2,0,0,0
mmimdb/images/163212.jpg,"By going to the Philippines, Imamura comes to meet people living in an extreme poverty. He discovers very quickly that some communities are under the control of cruel & armed pirates. Imamura will come to meet those men in order to understand their position.",4,"[4, 4]","[4, 4, 4]",0,0,0,0
mmimdb/images/974792.jpg,"Batra family has just four days left to vacate their house of 34 years. Amidst the mayhem and uncertainties of the future, insecurities and secrets surface.",5,"[5, 5]","[5, 5, 5]",2,0,0,0
mmimdb/images/981616.jpg,"An ordinary high school student– with an incontinent grandmother and extremely horny dad, are visited by an extremely pretty avatar to preform a “mind transfer” on Grandma. But before too long, Dad’s sniffing round to get it on with the great-shaped avatar.",9,"[9, 9]","[9, 9, 9]",8,0,0,0
mmimdb/images/408360.jpg,"Under the oppressive Japanese colonial rule, Deok-hye, the last Princess of the declining Joseon Dynasty, is forced to move to Japan. She spends her days missing home, while struggling to maintain dignity as a princess. After a series of failed tries, Deok-hye makes her final attempt to return home with help of her childhood sweetheart, Jang-han.",0,"[0, 0]","[0, 0, 0]",8,0,0,0
mmimdb/images/519398.jpg,"The Cold War and Civil Rights collide in this remarkable story of music, diplomacy and race. Beginning in 1955, when America asked its greatest jazz artists to travel the world as cultural ambassadors, Louis Armstrong, Dizzy Gillespie, Duke Ellington and their mixed-race band members, faced a painful dilemma: how could they represent a country that still practiced Jim Crow segregation?",4,"[4, 4]","[4, 4, 4]",7,0,0,0
mmimdb/images/632725.jpg,A Third part of The Blue Elephant Saga.,6,"[6, 6]","[6, 6, 6]",4,0,0,0
mmimdb/images/743885.jpg,"Approximately half a year after the strip debut that shook Japan, the original strip movie realized in collaboration with SOD and Asakusa Rockza is completely recorded. In addition to the bewitching stage at Rockza, a passionate strip image in the sun will be unveiled for the first time! There is no doubt that it will be the biggest shocking work in 2010! [* This work is an image video] [* Bonus footage, bonus images, etc. are not included]",4,"[4, 4]","[4, 4, 4]",7,0,0,0
mmimdb/images/1507199.jpg,"When director Sue Thomson’s 89-year-old mum, Margaret, begins to need additional help with day-to-day life, they face a decision that most families will encounter: whether to consider a residential aged-care facility; and, if so, how to find a suitable one amid a sector with a reputation for neglect and mistreatment. Margaret’s story becomes a springboard for an investigation of the political history of aged care in Australia, marred by a 40-year bipartisan privatisation agenda. As we hear from advocates, journalists and senior citizens who have experienced the system, a group of schoolkids discuss the situation we’ve reached with aged care and where we need to go from here – and of what they, and we, can expect in the future.",4,"[4, 4]","[4, 4, 4]",2,0,0,0
mmimdb/images/9619.jpg,"Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.",0,"[0, 0]","[0, 0, 0]",6,0,0,0
mmimdb/images/14000.jpg,"A detective must solve the case of a serial killer who enacts anamorphosis, a painting technique that manipulates the laws of perspective, only with human bodies.",3,"[3, 3]","[3, 3, 3]",6,0,0,0
mmimdb/images/544281.jpg,"Shuichi Tsujiyama (Takumi Saito) is a broke private investigator. While on a job assignment, he is about to catch a crucial moment by taking a picture, but Naomi Arai (Fumi Nikaido) misunderstands the situation. Shuichi Tsujiyama and Naomi Arai struggle physically. Because of this, Shuichi Tsujiyama misses his crucial photo opportunity.  Kimie Hasenuma (Mari Natsuki) is a housekeeper who has been employed by Naomi Arai for many years. Kimie Hasenuma asks Shuichi Tsujiyama to be Naomi Arai’s bodyguard.",8,"[8, 8]","[8, 8, 8]",3,0,0,0
mmimdb/images/165957.jpg,"Ryou is a girl isolated by everyone else in her class, she doesn't even have a cell phone because no one would call her anyway. One day, she suddenly starts hearing voices of Shinya, who lives in a different prefecture.",8,"[8, 8]","[8, 8, 8]",5,0,0,0
mmimdb/images/846195.jpg,"Tachibana Shouta is a freeter with no obvious goal or dreams in life. One day, he is dragged out by her older sister Kaoru to manage her University's woman volleyball club, which was on the verge of abolition. Among all these big girls is also Shouta's first love, Ayano Hasegawa. As all the girls in the volleyball team approach Shouta, Kaoru starts to realize her forbidden love for her younger brother. But, amidst all of this, Shouta aims to bring the volleyball club together and win the prefectural tournament.",2,"[2, 2]","[2, 2, 2]",8,0,0,0
mmimdb/images/487734.jpg,"Zheng Xiang reunites with the members of his high school band and reminisces about their lead singer and his past love, En Pei, whose pursuit of her dreams ended in tragedy. He regrets encouraging her to join the pageant, wondering if she would have died if he hadn't done so. Drunk after the memorial, he's suddenly transported back to the past, where he sets out to stop En Pei from making the same mistake.",8,"[8, 8]","[8, 8, 8]",7,0,0,0
mmimdb/images/376504.jpg,"Daniel, a successful TV journalist living life in the fast lane, has fallen into a deep depression. His seemingly perfect life suddenly collapses under him when panic attacks force him to deal with himself and his past.",8,"[8, 8]","[8, 8, 8]",0,0,0,0
mmimdb/images/1160312.jpg,"Love Live! Nijigasaki Gakuen School Idol Club's first Blu-ray release! It includes footage from the first singing event ""ODAIBA TOKIMEKI Stage"" held at Diver City Tokyo in November 2018, the first handover event ""Nationwide TOKIMEKI Relay"" held at 9 locations across Japan, and the first live event ""School Matching Festival"" held at Shinagawa Stellar Ball in March 2019. Festival"" held in March 2019 at Stellar Ball in Shinagawa, Tokyo. [Translate Description]",7,"[7, 7]","[7, 7, 7]",1,0,0,0
mmimdb/images/883797.jpg,"A mother, daughter and two of their friends live in an old Western-style house in Suginami. As secrets are revealed, they face challenges together.",8,"[8, 8]","[8, 8, 8]",6,0,0,0
mmimdb/images/46269.jpg,"A young woman goes in search of her father,  a professional gambler who abandoned her years before. Along the way, she finds herself at odds with her boyfriend who wants nothing but a carefree lifestyle.",3,"[3, 3]","[3, 3, 3]",6,0,0,0
mmimdb/images/1148558.jpg,"Once an Olympic medalist in archery but now the top target for restructuring, Jin-bong heads to the Amazon to seize one last chance offered by his company. After barely surviving a life-threatening ordeal, Jin-bong arrives in the Amazon, where he meets three warriors with god-given archery skills: Sika, Eba, and Walbu! Believing he has found a way to save himself, Jin-bong teams up with Bbang-sik, a Korean-Bolédorian interpreter, and brings the three archery masters to Korea… Now, Jin-bong’s comeback depends entirely on the Amazon trio!",2,"[2, 2]","[2, 2, 2]",0,0,0,0
mmimdb/images/1497788.jpg,"Delves into the realities of an aging society and centers on Ye Xiaolin – a former killer turned caregiver. She infiltrates and kills seniors under the guise of offering care, but her life takes an unexpected turn after a chance encounter with zookeeper Ma Deyong. As their fates become entangled and detective Zhou Ping begins to investigate the string of murders, a gripping story unfolds. The film raises awareness of aging-related societal issues by focusing on the themes of death, family dynamics, and the dignity of aging.",3,"[3, 3]","[3, 3, 3]",6,0,0,0
mmimdb/images/441465.jpg,"A little girl and her inventor father celebrate the success of their greatest dream, on a day she will never forget.",9,"[9, 9]","[9, 9, 9]",8,0,0,0
mmimdb/images/95164.jpg,"Three stories are told, respectively set in Tokyo, Taipei, and Shanghai. The first two stories are about a Japanese person and a Taiwanese person. The last one is set in Shanghai with a story about a Japanese man and a Chinese woman. Some of the characters can speak Japanese and some of them Mandarin. Each story encompasses an experience of a foreigner, either from Japan ,Taiwan or China, with a native of the opposite country.",8,"[8, 8]","[8, 8, 8]",4,0,0,0
mmimdb/images/1523235.jpg,"A legendary Manhattan power broker, fed up with the hungry factions that surround him, tries to navigate the introduction of a new theoretical system that threatens to leave humanity behind.",3,"[3, 3]","[3, 3, 3]",9,0,0,0
mmimdb/images/74100.jpg,The kingpin of the Manix Private Detective Agency and his fellow detective solve cases together.,2,"[2, 2]","[2, 2, 2]",3,0,0,0
mmimdb/images/1124006.jpg,"Yuri Orlov, the world's most famous arms dealer, discovers that he has a son, Anton who is trying to outdo his father by raising an army of mercenaries to fight in America's Middle Eastern conflicts, triggering a father-son rivalry.",3,"[3, 3]","[3, 3, 3]",0,0,0,0
mmimdb/images/397193.jpg,"Genka Sakhnenko, a seventeen-year-old boy, has been passionate about pigeon breeding since childhood. But he begins to make a living, falls in love with the girl Tanya and realizes that it is time to leave his childhood hobbies.",8,"[8, 8]","[8, 8, 8]",5,0,0,0
mmimdb/images/588555.jpg,"Rosa's life, a highly valued professional, is turned upside down when her grandfather Marcelino dies.",1,"[1, 1]","[1, 1, 1]",5,0,0,0
mmimdb/images/795778.jpg,"The year is 2043. A military occupation controls disenfranchised cities in post-war North America. Children are property of the State. A desperate Cree woman joins an underground band of vigilantes to infiltrate a State children’s academy and get her daughter back. Night Raiders is a female-driven dystopian drama about resilience, courage and love.",9,"[9, 9]","[9, 9, 9]",6,0,0,0
mmimdb/images/72968.jpg,"Based on a Russian folk tale, Vasilisa Prekrasnaya (Vasilisa the Beautiful) is about a father whose three sons go out to finds themselves brides. Two of the boys come home with perfectly normal girls, but the youngest brother, Ivanushka, brings home a frog from the marshes. His father finds this most curious, but what he does not know was that the frog was actually a beautiful girl named Vasilisa who was cursed by a magical serpent whom she refused to marry. Now Ivanushka must overcome tremendous obstacles to restore Vasilisa to her true form and free her from the serpent's spell.",5,"[5, 5]","[5, 5, 5]",6,0,0,0
